Local time,Open,High,Low,Close,Volume
11.08.2017 23:00:00.000 GMT+0200,0.96134,0.96134,0.96134,0.96134,0
12.08.2017 23:00:00.000 GMT+0200,0.96134,0.96134,0.96134,0.96134,0
13.08.2017 23:00:00.000 GMT+0200,0.96177,0.97323,0.96145,0.97180,92588.7301
14.08.2017 23:00:00.000 GMT+0200,0.97180,0.97583,0.97018,0.97243,101769.7799
15.08.2017 23:00:00.000 GMT+0200,0.97225,0.97653,0.96480,0.96571,112977.7506
16.08.2017 23:00:00.000 GMT+0200,0.96555,0.96982,0.96050,0.96286,116043.7902
17.08.2017 23:00:00.000 GMT+0200,0.96276,0.96695,0.95860,0.96480,109375.2597
18.08.2017 23:00:00.000 GMT+0200,0.96480,0.96480,0.96480,0.96480,0
19.08.2017 23:00:00.000 GMT+0200,0.96480,0.96480,0.96480,0.96480,0
20.08.2017 23:00:00.000 GMT+0200,0.96406,0.96851,0.96002,0.96176,87200.8803
21.08.2017 23:00:00.000 GMT+0200,0.96175,0.96883,0.96130,0.96805,81782.6001
22.08.2017 23:00:00.000 GMT+0200,0.96805,0.96984,0.96412,0.96521,97873.66059999999
23.08.2017 23:00:00.000 GMT+0200,0.96521,0.96680,0.96197,0.96519,88634.53929999997
24.08.2017 23:00:00.000 GMT+0200,0.96525,0.96621,0.95504,0.95645,126552.38949999999
25.08.2017 23:00:00.000 GMT+0200,0.95645,0.95645,0.95645,0.95645,0
26.08.2017 23:00:00.000 GMT+0200,0.95645,0.95645,0.95645,0.95645,0
27.08.2017 23:00:00.000 GMT+0200,0.95403,0.95780,0.95264,0.95520,101415.3792
28.08.2017 23:00:00.000 GMT+0200,0.95511,0.95602,0.94279,0.95557,148425.56010000003
29.08.2017 23:00:00.000 GMT+0200,0.95553,0.96453,0.95381,0.96336,132138.82880000002
30.08.2017 23:00:00.000 GMT+0200,0.96339,0.96793,0.95821,0.95860,134986.6803
31.08.2017 23:00:00.000 GMT+0200,0.95852,0.96522,0.95459,0.96436,131434.9507
01.09.2017 23:00:00.000 GMT+0200,0.96436,0.96436,0.96436,0.96436,0
02.09.2017 23:00:00.000 GMT+0200,0.96436,0.96436,0.96436,0.96436,0
03.09.2017 23:00:00.000 GMT+0200,0.95960,0.96175,0.95517,0.95742,106918.07100000001
04.09.2017 23:00:00.000 GMT+0200,0.95725,0.96144,0.95340,0.95516,150472.84040000004
05.09.2017 23:00:00.000 GMT+0200,0.95503,0.95818,0.95274,0.95635,133019.8801
06.09.2017 23:00:00.000 GMT+0200,0.95635,0.95947,0.94936,0.95035,158466.5798
07.09.2017 23:00:00.000 GMT+0200,0.95032,0.95080,0.94205,0.94394,178077.84070000003
08.09.2017 23:00:00.000 GMT+0200,0.94394,0.94394,0.94394,0.94394,0
09.09.2017 23:00:00.000 GMT+0200,0.94394,0.94394,0.94394,0.94394,0
10.09.2017 23:00:00.000 GMT+0200,0.94682,0.95689,0.94618,0.95615,134803.9392
11.09.2017 23:00:00.000 GMT+0200,0.95596,0.96179,0.95394,0.95981,142671.4204
12.09.2017 23:00:00.000 GMT+0200,0.95935,0.96604,0.95835,0.96378,130077.37009999997
13.09.2017 23:00:00.000 GMT+0200,0.96374,0.97049,0.96176,0.96278,147647.29849999995
14.09.2017 23:00:00.000 GMT+0200,0.96276,0.96468,0.95647,0.95927,123844.34019999999
15.09.2017 23:00:00.000 GMT+0200,0.95927,0.95927,0.95927,0.95927,0
16.09.2017 23:00:00.000 GMT+0200,0.95927,0.95927,0.95927,0.95927,0
17.09.2017 23:00:00.000 GMT+0200,0.96048,0.96407,0.95800,0.96122,121959.0322
18.09.2017 23:00:00.000 GMT+0200,0.96096,0.96484,0.95947,0.96263,139056.36029999997
19.09.2017 23:00:00.000 GMT+0200,0.96254,0.97175,0.95874,0.96953,184766.01339999997
20.09.2017 23:00:00.000 GMT+0200,0.96954,0.97473,0.96847,0.97061,235112.96089999998
21.09.2017 23:00:00.000 GMT+0200,0.97060,0.97090,0.96680,0.96923,187390.12979999997
22.09.2017 23:00:00.000 GMT+0200,0.96923,0.96923,0.96923,0.96923,0
23.09.2017 23:00:00.000 GMT+0200,0.96923,0.96923,0.96923,0.96923,0
24.09.2017 23:00:00.000 GMT+0200,0.97044,0.97461,0.96420,0.96616,136560.4393
25.09.2017 23:00:00.000 GMT+0200,0.96616,0.97265,0.96522,0.96856,142372.79940000002
26.09.2017 23:00:00.000 GMT+0200,0.96853,0.97693,0.96833,0.97208,144270.1197
27.09.2017 23:00:00.000 GMT+0200,0.97208,0.97590,0.96978,0.97000,130412.8302
28.09.2017 23:00:00.000 GMT+0200,0.97000,0.97205,0.96699,0.96765,114148.49909999999
29.09.2017 23:00:00.000 GMT+0200,0.96765,0.96765,0.96765,0.96765,0
30.09.2017 23:00:00.000 GMT+0200,0.96765,0.96765,0.96765,0.96765,0
01.10.2017 23:00:00.000 GMT+0200,0.96794,0.97543,0.96772,0.97462,111590.06030000001
02.10.2017 23:00:00.000 GMT+0200,0.97462,0.97859,0.97284,0.97348,103178.66969999997
03.10.2017 23:00:00.000 GMT+0200,0.97340,0.97616,0.97092,0.97481,97660.98890000001
04.10.2017 23:00:00.000 GMT+0200,0.97481,0.97953,0.97425,0.97812,94092.19050000001
05.10.2017 23:00:00.000 GMT+0200,0.97815,0.98362,0.97704,0.97743,110386.1702
06.10.2017 23:00:00.000 GMT+0200,0.97743,0.97743,0.97743,0.97743,0
07.10.2017 23:00:00.000 GMT+0200,0.97743,0.97743,0.97743,0.97743,0
08.10.2017 23:00:00.000 GMT+0200,0.97785,0.98071,0.97744,0.97967,69152.22
09.10.2017 23:00:00.000 GMT+0200,0.97952,0.97993,0.97349,0.97499,99737.7007
10.10.2017 23:00:00.000 GMT+0200,0.97494,0.97666,0.97167,0.97309,106924.50949999999
11.10.2017 23:00:00.000 GMT+0200,0.97302,0.97634,0.97116,0.97535,110844.47949999999
12.10.2017 23:00:00.000 GMT+0200,0.97524,0.97710,0.97048,0.97426,104366.9405
13.10.2017 23:00:00.000 GMT+0200,0.97426,0.97426,0.97426,0.97426,0
14.10.2017 23:00:00.000 GMT+0200,0.97426,0.97426,0.97426,0.97426,0
15.10.2017 23:00:00.000 GMT+0200,0.97395,0.97687,0.97295,0.97514,100572.75039999999
16.10.2017 23:00:00.000 GMT+0200,0.97514,0.98086,0.97473,0.97826,103754.751
17.10.2017 23:00:00.000 GMT+0200,0.97819,0.98361,0.97734,0.98158,106896.4808
18.10.2017 23:00:00.000 GMT+0200,0.98157,0.98173,0.97364,0.97603,127190.95120000001
19.10.2017 23:00:00.000 GMT+0200,0.97594,0.98522,0.97545,0.98388,133779.7611
20.10.2017 23:00:00.000 GMT+0200,0.98388,0.98388,0.98388,0.98388,0
21.10.2017 23:00:00.000 GMT+0200,0.98388,0.98388,0.98388,0.98388,0
22.10.2017 23:00:00.000 GMT+0200,0.98504,0.98808,0.98308,0.98490,106992.36129999998
23.10.2017 23:00:00.000 GMT+0200,0.98481,0.99113,0.98379,0.99099,111560.93950000001
24.10.2017 23:00:00.000 GMT+0200,0.99099,0.99395,0.98684,0.98958,144694.4398
25.10.2017 23:00:00.000 GMT+0200,0.98955,0.99792,0.98754,0.99738,135782.70930000002
26.10.2017 23:00:00.000 GMT+0200,0.99738,1.00377,0.99697,0.99716,132093.9
27.10.2017 23:00:00.000 GMT+0200,0.99716,0.99716,0.99716,0.99716,0
28.10.2017 23:00:00.000 GMT+0200,0.99716,0.99716,0.99716,0.99716,0
29.10.2017 22:00:00.000 GMT+0100,0.99685,0.99962,0.99384,0.99425,104847.72950000002
30.10.2017 22:00:00.000 GMT+0100,0.99420,0.99944,0.99414,0.99730,105144.73020000002
31.10.2017 22:00:00.000 GMT+0100,0.99730,1.00371,0.99677,1.00328,116597.45999999998
01.11.2017 22:00:00.000 GMT+0100,1.00328,1.00333,0.99487,0.99923,129124.02860000002
02.11.2017 22:00:00.000 GMT+0100,0.99924,1.00242,0.99458,1.00030,101013.6491
03.11.2017 22:00:00.000 GMT+0100,1.00030,1.00030,1.00030,1.00030,0
04.11.2017 22:00:00.000 GMT+0100,1.00030,1.00030,1.00030,1.00030,0
05.11.2017 23:00:00.000 GMT+0100,0.99935,1.00287,0.99722,0.99727,95018.14020000001
06.11.2017 23:00:00.000 GMT+0100,0.99716,1.00191,0.99699,0.99959,107588.27959999998
07.11.2017 23:00:00.000 GMT+0100,0.99955,1.00063,0.99804,0.99993,85961.4797
08.11.2017 23:00:00.000 GMT+0100,0.99996,1.00176,0.99212,0.99383,115415.68109999999
09.11.2017 23:00:00.000 GMT+0100,0.99366,0.99682,0.99249,0.99575,80599.80979999999
10.11.2017 23:00:00.000 GMT+0100,0.99575,0.99575,0.99575,0.99575,0
11.11.2017 23:00:00.000 GMT+0100,0.99575,0.99575,0.99575,0.99575,0
12.11.2017 23:00:00.000 GMT+0100,0.99522,0.99865,0.99362,0.99609,68052.7695
13.11.2017 23:00:00.000 GMT+0100,0.99609,0.99702,0.98815,0.98929,82191.3206
14.11.2017 23:00:00.000 GMT+0100,0.98917,0.99107,0.98459,0.98818,110018.26950000001
15.11.2017 23:00:00.000 GMT+0100,0.98818,0.99450,0.98791,0.99387,99372.98000000001
16.11.2017 23:00:00.000 GMT+0100,0.99386,0.99424,0.98757,0.98842,98926.59970000002
17.11.2017 23:00:00.000 GMT+0100,0.98842,0.98842,0.98842,0.98842,0
18.11.2017 23:00:00.000 GMT+0100,0.98842,0.98842,0.98842,0.98842,0
19.11.2017 23:00:00.000 GMT+0100,0.98853,0.99371,0.98784,0.99340,102392.19080000001
20.11.2017 23:00:00.000 GMT+0100,0.99340,0.99465,0.98988,0.99139,80450.69059999999
21.11.2017 23:00:00.000 GMT+0100,0.99131,0.99157,0.98121,0.98179,90020.8798
22.11.2017 23:00:00.000 GMT+0100,0.98178,0.98277,0.97947,0.98146,107879.2104
23.11.2017 23:00:00.000 GMT+0100,0.98116,0.98268,0.97831,0.97875,103405.94009999999
24.11.2017 23:00:00.000 GMT+0100,0.97875,0.97875,0.97875,0.97875,0
25.11.2017 23:00:00.000 GMT+0100,0.97875,0.97875,0.97875,0.97875,0
26.11.2017 23:00:00.000 GMT+0100,0.97904,0.98195,0.97779,0.98127,76969.52019999998
27.11.2017 23:00:00.000 GMT+0100,0.98126,0.98522,0.98018,0.98363,101765.6092
28.11.2017 23:00:00.000 GMT+0100,0.98354,0.98695,0.98184,0.98448,94591.29969999999
29.11.2017 23:00:00.000 GMT+0100,0.98445,0.98819,0.98156,0.98341,102031.08959999999
30.11.2017 23:00:00.000 GMT+0100,0.98346,0.98703,0.97347,0.97550,138477.16950000002
01.12.2017 23:00:00.000 GMT+0100,0.97550,0.97550,0.97550,0.97550,0
02.12.2017 23:00:00.000 GMT+0100,0.97550,0.97550,0.97550,0.97550,0
03.12.2017 23:00:00.000 GMT+0100,0.98098,0.98666,0.97928,0.98497,98470.1801
04.12.2017 23:00:00.000 GMT+0100,0.98497,0.98871,0.98369,0.98725,91132.97989999999
05.12.2017 23:00:00.000 GMT+0100,0.98725,0.99093,0.98547,0.98978,86643.13059999999
06.12.2017 23:00:00.000 GMT+0100,0.98978,0.99465,0.98753,0.99435,78655.16999999998
07.12.2017 23:00:00.000 GMT+0100,0.99435,0.99774,0.99236,0.99247,76997.10059999999
08.12.2017 23:00:00.000 GMT+0100,0.99247,0.99247,0.99247,0.99247,0
09.12.2017 23:00:00.000 GMT+0100,0.99247,0.99247,0.99247,0.99247,0
10.12.2017 23:00:00.000 GMT+0100,0.99343,0.99403,0.98968,0.99177,71649.4698
11.12.2017 23:00:00.000 GMT+0100,0.99177,0.99354,0.98898,0.99147,71820.09049999999
12.12.2017 23:00:00.000 GMT+0100,0.99147,0.99282,0.98422,0.98531,92529.8601
13.12.2017 23:00:00.000 GMT+0100,0.98523,0.99040,0.98396,0.98900,105428.39089999998
14.12.2017 23:00:00.000 GMT+0100,0.98902,0.99340,0.98731,0.99009,100951.23030000001
15.12.2017 23:00:00.000 GMT+0100,0.99009,0.99009,0.99009,0.99009,0
16.12.2017 23:00:00.000 GMT+0100,0.99009,0.99009,0.99009,0.99009,0
17.12.2017 23:00:00.000 GMT+0100,0.98972,0.99173,0.98394,0.98557,92812.85980000002
18.12.2017 23:00:00.000 GMT+0100,0.98557,0.98784,0.98343,0.98459,97760.1
19.12.2017 23:00:00.000 GMT+0100,0.98462,0.98851,0.98281,0.98677,86664.2803
20.12.2017 23:00:00.000 GMT+0100,0.98671,0.99093,0.98547,0.98820,82957.83069999999
21.12.2017 23:00:00.000 GMT+0100,0.98820,0.99110,0.98793,0.98793,85840.1092
22.12.2017 23:00:00.000 GMT+0100,0.98793,0.98793,0.98793,0.98793,0
23.12.2017 23:00:00.000 GMT+0100,0.98793,0.98793,0.98793,0.98793,0
24.12.2017 23:00:00.000 GMT+0100,0.98823,0.98939,0.98770,0.98790,1571.58
25.12.2017 23:00:00.000 GMT+0100,0.98850,0.99154,0.98814,0.98926,45612.3098
26.12.2017 23:00:00.000 GMT+0100,0.98918,0.99032,0.98599,0.98625,70768.62040000001
27.12.2017 23:00:00.000 GMT+0100,0.98625,0.98625,0.97711,0.97838,105992.29909999999
28.12.2017 23:00:00.000 GMT+0100,0.97824,0.97967,0.97337,0.97409,78774.98030000001
29.12.2017 23:00:00.000 GMT+0100,0.97409,0.97409,0.97409,0.97409,0
30.12.2017 23:00:00.000 GMT+0100,0.97409,0.97409,0.97409,0.97409,0
31.12.2017 23:00:00.000 GMT+0100,0.97409,0.97409,0.97409,0.97409,0
01.01.2018 23:00:00.000 GMT+0100,0.97348,0.97481,0.96992,0.97159,90910.39949999998
02.01.2018 23:00:00.000 GMT+0100,0.97158,0.97971,0.97100,0.97678,75840.1497
03.01.2018 23:00:00.000 GMT+0100,0.97671,0.97799,0.97366,0.97443,78954.1399
04.01.2018 23:00:00.000 GMT+0100,0.97328,0.97842,0.97328,0.97430,80523.34969999999
05.01.2018 23:00:00.000 GMT+0100,0.97430,0.97430,0.97430,0.97430,0
06.01.2018 23:00:00.000 GMT+0100,0.97430,0.97430,0.97430,0.97430,0
07.01.2018 23:00:00.000 GMT+0100,0.97468,0.97840,0.97392,0.97685,68851.1492
08.01.2018 23:00:00.000 GMT+0100,0.97685,0.98414,0.97616,0.98319,82348.9303
09.01.2018 23:00:00.000 GMT+0100,0.98319,0.98450,0.97538,0.97802,115563.5503
10.01.2018 23:00:00.000 GMT+0100,0.97805,0.98157,0.97317,0.97562,114366.54010000003
11.01.2018 23:00:00.000 GMT+0100,0.97562,0.97701,0.96654,0.96660,130225.70979999998
12.01.2018 23:00:00.000 GMT+0100,0.96660,0.96660,0.96660,0.96660,0
13.01.2018 23:00:00.000 GMT+0100,0.96660,0.96660,0.96660,0.96660,0
14.01.2018 23:00:00.000 GMT+0100,0.96797,0.96846,0.96027,0.96285,104050.45950000001
15.01.2018 23:00:00.000 GMT+0100,0.96278,0.96650,0.95810,0.95938,122558.57949999999
16.01.2018 23:00:00.000 GMT+0100,0.95938,0.96578,0.95722,0.96539,145661.3009
17.01.2018 23:00:00.000 GMT+0100,0.96536,0.96660,0.95745,0.95860,132218.88060000003
18.01.2018 23:00:00.000 GMT+0100,0.95863,0.96412,0.95353,0.96398,140749.48080000002
19.01.2018 23:00:00.000 GMT+0100,0.96398,0.96398,0.96398,0.96398,0
20.01.2018 23:00:00.000 GMT+0100,0.96398,0.96398,0.96398,0.96398,0
21.01.2018 23:00:00.000 GMT+0100,0.96089,0.96395,0.95922,0.96161,100768.93029999999
22.01.2018 23:00:00.000 GMT+0100,0.96159,0.96332,0.95662,0.95762,110678.98
23.01.2018 23:00:00.000 GMT+0100,0.95758,0.95809,0.94263,0.94530,141767.37209999998
24.01.2018 23:00:00.000 GMT+0100,0.94530,0.94661,0.92892,0.94076,211416.4681
25.01.2018 23:00:00.000 GMT+0100,0.93996,0.94305,0.93231,0.93330,180557.11030000003
26.01.2018 23:00:00.000 GMT+0100,0.93330,0.93330,0.93330,0.93330,0
27.01.2018 23:00:00.000 GMT+0100,0.93330,0.93330,0.93330,0.93330,0
28.01.2018 23:00:00.000 GMT+0100,0.93315,0.93867,0.93250,0.93745,147556.46949999998
29.01.2018 23:00:00.000 GMT+0100,0.93741,0.93931,0.93098,0.93393,156205.52820000003
30.01.2018 23:00:00.000 GMT+0100,0.93380,0.93584,0.92889,0.93111,151327.0278
31.01.2018 23:00:00.000 GMT+0100,0.93108,0.93414,0.92558,0.92626,146413.74159999998
01.02.2018 23:00:00.000 GMT+0100,0.92618,0.93362,0.92556,0.93050,169215.02160000004
02.02.2018 23:00:00.000 GMT+0100,0.93050,0.93050,0.93050,0.93050,0
03.02.2018 23:00:00.000 GMT+0100,0.93050,0.93050,0.93050,0.93050,0
04.02.2018 23:00:00.000 GMT+0100,0.93202,0.93760,0.92869,0.93142,152031.5592
05.02.2018 23:00:00.000 GMT+0100,0.93142,0.93975,0.93062,0.93584,222407.93
06.02.2018 23:00:00.000 GMT+0100,0.93560,0.94544,0.93395,0.94292,156123.91090000002
07.02.2018 23:00:00.000 GMT+0100,0.94299,0.94695,0.93538,0.93583,176902.7718
08.02.2018 23:00:00.000 GMT+0100,0.93583,0.94085,0.93483,0.93919,163557.2093
09.02.2018 23:00:00.000 GMT+0100,0.93919,0.93919,0.93919,0.93919,0
10.02.2018 23:00:00.000 GMT+0100,0.93919,0.93919,0.93919,0.93919,0
11.02.2018 23:00:00.000 GMT+0100,0.93917,0.94054,0.93633,0.93900,114216.59969999999
12.02.2018 23:00:00.000 GMT+0100,0.93897,0.93979,0.93220,0.93459,117992.36109999998
13.02.2018 23:00:00.000 GMT+0100,0.93428,0.93740,0.92846,0.92925,141556.2395
14.02.2018 23:00:00.000 GMT+0100,0.92925,0.92925,0.92100,0.92194,143760.17070000002
15.02.2018 23:00:00.000 GMT+0100,0.92194,0.92874,0.91872,0.92719,137972.84000000003
16.02.2018 23:00:00.000 GMT+0100,0.92719,0.92719,0.92719,0.92719,0
17.02.2018 23:00:00.000 GMT+0100,0.92719,0.92719,0.92719,0.92719,0
18.02.2018 23:00:00.000 GMT+0100,0.92722,0.93195,0.92624,0.92911,88210.70060000001
19.02.2018 23:00:00.000 GMT+0100,0.92908,0.93690,0.92855,0.93604,115702.55060000002
20.02.2018 23:00:00.000 GMT+0100,0.93596,0.93963,0.93423,0.93886,128839.5898
21.02.2018 23:00:00.000 GMT+0100,0.93885,0.94087,0.93257,0.93284,122376.36099999999
22.02.2018 23:00:00.000 GMT+0100,0.93268,0.93737,0.93224,0.93570,110113.5499
23.02.2018 23:00:00.000 GMT+0100,0.93570,0.93570,0.93570,0.93570,0
24.02.2018 23:00:00.000 GMT+0100,0.93570,0.93570,0.93570,0.93570,0
25.02.2018 23:00:00.000 GMT+0100,0.93610,0.93908,0.93251,0.93794,104585.46050000004
26.02.2018 23:00:00.000 GMT+0100,0.93794,0.94171,0.93580,0.93886,123515.37100000001
27.02.2018 23:00:00.000 GMT+0100,0.93884,0.94581,0.93860,0.94446,123795.25949999999
28.02.2018 23:00:00.000 GMT+0100,0.94449,0.94903,0.94094,0.94169,145994.0106
01.03.2018 23:00:00.000 GMT+0100,0.94142,0.94238,0.93382,0.93672,139016.2792
02.03.2018 23:00:00.000 GMT+0100,0.93672,0.93672,0.93672,0.93672,0
03.03.2018 23:00:00.000 GMT+0100,0.93672,0.93672,0.93672,0.93672,0
04.03.2018 23:00:00.000 GMT+0100,0.93679,0.94075,0.93450,0.93978,135471.17020000002
05.03.2018 23:00:00.000 GMT+0100,0.93979,0.94185,0.93595,0.94057,125921.33910000001
06.03.2018 23:00:00.000 GMT+0100,0.94054,0.94422,0.93570,0.94343,136446.1194
07.03.2018 23:00:00.000 GMT+0100,0.94329,0.95200,0.94216,0.95101,126064.21979999999
08.03.2018 23:00:00.000 GMT+0100,0.95097,0.95341,0.94874,0.95119,129655.4587
09.03.2018 23:00:00.000 GMT+0100,0.95119,0.95119,0.95119,0.95119,0
10.03.2018 23:00:00.000 GMT+0100,0.95119,0.95119,0.95119,0.95119,0
11.03.2018 22:00:00.000 GMT+0100,0.94902,0.95137,0.94588,0.94754,97740.8297
12.03.2018 22:00:00.000 GMT+0100,0.94750,0.94939,0.94292,0.94394,108304.72790000001
13.03.2018 22:00:00.000 GMT+0100,0.94392,0.94800,0.94239,0.94484,94409.08039999999
14.03.2018 22:00:00.000 GMT+0100,0.94480,0.95198,0.94332,0.95142,101680.38919999998
15.03.2018 22:00:00.000 GMT+0100,0.95138,0.95474,0.94850,0.95190,101655.57010000001
16.03.2018 22:00:00.000 GMT+0100,0.95190,0.95190,0.95190,0.95190,0
17.03.2018 22:00:00.000 GMT+0100,0.95190,0.95190,0.95190,0.95190,0
18.03.2018 22:00:00.000 GMT+0100,0.95199,0.95514,0.94948,0.95092,107731.0809
19.03.2018 22:00:00.000 GMT+0100,0.95092,0.95695,0.95016,0.95644,95485.0101
20.03.2018 22:00:00.000 GMT+0100,0.95644,0.95650,0.94840,0.94955,104740.8407
21.03.2018 22:00:00.000 GMT+0100,0.94965,0.95145,0.94590,0.94906,125941.25009999999
22.03.2018 22:00:00.000 GMT+0100,0.94907,0.94950,0.94445,0.94701,120022.54179999999
23.03.2018 22:00:00.000 GMT+0100,0.94701,0.94701,0.94701,0.94701,0
24.03.2018 22:00:00.000 GMT+0100,0.94701,0.94701,0.94701,0.94701,0
25.03.2018 23:00:00.000 GMT+0200,0.94674,0.94888,0.94328,0.94533,92191.7891
26.03.2018 23:00:00.000 GMT+0200,0.94533,0.95086,0.94341,0.94669,97966.69009999999
27.03.2018 23:00:00.000 GMT+0200,0.94669,0.95778,0.94586,0.95650,108170.57059999999
28.03.2018 23:00:00.000 GMT+0200,0.95650,0.95831,0.95473,0.95631,88767.90039999998
29.03.2018 23:00:00.000 GMT+0200,0.95631,0.95644,0.95225,0.95343,44788.19039999999
30.03.2018 23:00:00.000 GMT+0200,0.95343,0.95343,0.95343,0.95343,0
31.03.2018 23:00:00.000 GMT+0200,0.95343,0.95343,0.95343,0.95343,0
01.04.2018 23:00:00.000 GMT+0200,0.95260,0.95641,0.95194,0.95485,65592.5305
02.04.2018 23:00:00.000 GMT+0200,0.95485,0.95968,0.95325,0.95872,91550.90980000001
03.04.2018 23:00:00.000 GMT+0200,0.95876,0.96110,0.95508,0.96070,90168.52019999998
04.04.2018 23:00:00.000 GMT+0200,0.96067,0.96398,0.95976,0.96340,83451.74999999999
05.04.2018 23:00:00.000 GMT+0200,0.96340,0.96491,0.95779,0.95856,119841.24999999999
06.04.2018 23:00:00.000 GMT+0200,0.95856,0.95856,0.95856,0.95856,0
07.04.2018 23:00:00.000 GMT+0200,0.95856,0.95856,0.95856,0.95856,0
08.04.2018 23:00:00.000 GMT+0200,0.95796,0.96093,0.95601,0.95608,92172.8009
09.04.2018 23:00:00.000 GMT+0200,0.95602,0.95809,0.95341,0.95682,97825.10019999999
10.04.2018 23:00:00.000 GMT+0200,0.95670,0.95961,0.95555,0.95761,95780.07070000001
11.04.2018 23:00:00.000 GMT+0200,0.95748,0.96461,0.95681,0.96227,97955.7702
12.04.2018 23:00:00.000 GMT+0200,0.96227,0.96387,0.95993,0.96153,82235.97920000002
13.04.2018 23:00:00.000 GMT+0200,0.96153,0.96153,0.96153,0.96153,0
14.04.2018 23:00:00.000 GMT+0200,0.96153,0.96153,0.96153,0.96153,0
15.04.2018 23:00:00.000 GMT+0200,0.96183,0.96367,0.95772,0.95987,71863.8407
16.04.2018 23:00:00.000 GMT+0200,0.95982,0.96780,0.95805,0.96625,81492.38969999999
17.04.2018 23:00:00.000 GMT+0200,0.96622,0.96982,0.96498,0.96861,92078.09989999999
18.04.2018 23:00:00.000 GMT+0200,0.96861,0.97236,0.96664,0.97120,98730.9703
19.04.2018 23:00:00.000 GMT+0200,0.97112,0.97593,0.97053,0.97467,85219.62029999998
20.04.2018 23:00:00.000 GMT+0200,0.97467,0.97467,0.97467,0.97467,0
21.04.2018 23:00:00.000 GMT+0200,0.97467,0.97467,0.97467,0.97467,0
22.04.2018 23:00:00.000 GMT+0200,0.97426,0.97880,0.97383,0.97803,86474.46010000001
23.04.2018 23:00:00.000 GMT+0200,0.97802,0.98099,0.97672,0.97881,95576.7696
24.04.2018 23:00:00.000 GMT+0200,0.97874,0.98479,0.97825,0.98315,92511.0208
25.04.2018 23:00:00.000 GMT+0200,0.98315,0.98957,0.98161,0.98916,107388.0497
26.04.2018 23:00:00.000 GMT+0200,0.98913,0.99200,0.98715,0.98763,92704.94119999999
27.04.2018 23:00:00.000 GMT+0200,0.98763,0.98763,0.98763,0.98763,0
28.04.2018 23:00:00.000 GMT+0200,0.98763,0.98763,0.98763,0.98763,0
29.04.2018 23:00:00.000 GMT+0200,0.98767,0.99207,0.98712,0.99082,88224.9004
30.04.2018 23:00:00.000 GMT+0200,0.99080,0.99696,0.98996,0.99646,89045.5698
01.05.2018 23:00:00.000 GMT+0200,0.99648,0.99996,0.99361,0.99850,120006.58949999997
02.05.2018 23:00:00.000 GMT+0200,0.99844,0.99991,0.99555,0.99724,124125.65890000001
03.05.2018 23:00:00.000 GMT+0200,0.99742,1.00225,0.99657,0.99968,86505.61949999999
04.05.2018 23:00:00.000 GMT+0200,0.99968,0.99968,0.99968,0.99968,0
05.05.2018 23:00:00.000 GMT+0200,0.99968,0.99968,0.99968,0.99968,0
06.05.2018 23:00:00.000 GMT+0200,0.99987,1.00559,0.99835,1.00253,87412.31959999997
07.05.2018 23:00:00.000 GMT+0200,1.00246,1.00450,1.00026,1.00156,101899.98980000002
08.05.2018 23:00:00.000 GMT+0200,1.00153,1.00556,1.00035,1.00484,104961.00949999999
09.05.2018 23:00:00.000 GMT+0200,1.00503,1.00558,0.99938,1.00294,110961.03969999998
10.05.2018 23:00:00.000 GMT+0200,1.00302,1.00394,0.99762,1.00003,91093.6896
11.05.2018 23:00:00.000 GMT+0200,1.00003,1.00003,1.00003,1.00003,0
12.05.2018 23:00:00.000 GMT+0200,1.00003,1.00003,1.00003,1.00003,0
13.05.2018 23:00:00.000 GMT+0200,0.99985,1.00067,0.99573,1.00043,73019.3198
14.05.2018 23:00:00.000 GMT+0200,1.00038,1.00412,0.99831,1.00120,93552.2699
15.05.2018 23:00:00.000 GMT+0200,1.00119,1.00186,0.99841,1.00117,104093.0496
16.05.2018 23:00:00.000 GMT+0200,1.00116,1.00331,0.99868,1.00130,88791.70060000001
17.05.2018 23:00:00.000 GMT+0200,1.00130,1.00179,0.99502,0.99738,78974.4195
18.05.2018 23:00:00.000 GMT+0200,0.99738,0.99738,0.99738,0.99738,0
19.05.2018 23:00:00.000 GMT+0200,0.99738,0.99738,0.99738,0.99738,0
20.05.2018 23:00:00.000 GMT+0200,0.99659,1.00011,0.99659,0.99715,82314.9094
21.05.2018 23:00:00.000 GMT+0200,0.99716,0.99902,0.99176,0.99265,88396.95989999999
22.05.2018 23:00:00.000 GMT+0200,0.99266,0.99776,0.98938,0.99559,117845.1999
23.05.2018 23:00:00.000 GMT+0200,0.99548,0.99570,0.98854,0.99132,109596.6102
24.05.2018 23:00:00.000 GMT+0200,0.99136,0.99367,0.98898,0.98965,106104.04040000001
25.05.2018 23:00:00.000 GMT+0200,0.98965,0.98965,0.98965,0.98965,0
26.05.2018 23:00:00.000 GMT+0200,0.98965,0.98965,0.98965,0.98965,0
27.05.2018 23:00:00.000 GMT+0200,0.99109,0.99576,0.99066,0.99325,76792.20989999999
28.05.2018 23:00:00.000 GMT+0200,0.99325,0.99829,0.98503,0.99127,132342.949
29.05.2018 23:00:00.000 GMT+0200,0.99127,0.99350,0.98785,0.98900,118588.5488
30.05.2018 23:00:00.000 GMT+0200,0.98896,0.98918,0.98257,0.98567,117366.12930000002
